time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.232,,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.412,,1.332,,,,,
0.236,,0.0299,-0.2171,0.014,-0.67,-0.36,0.37,0.0,0.0028,0.0027,0.0011,0.679,0.412,,1.332,,,,,
0.239,,0.0301,-0.2178,0.012,-0.67,-0.33,0.35,0.0,0.0041,-0.0016,0.0036,0.679,0.412,,1.325,,,,,
0.243,,0.0299,-0.2171,0.013,-0.67,-0.35,0.37,0.0,0.0028,0.002,0.0001,0.684,0.412,,1.325,,,,,
0.306,,0.0299,-0.2184,0.013,-0.67,-0.3,0.36,0.0,0.0024,-0.0046,0.0004,0.684,0.415,,1.327,,,,,
0.329,,0.0295,-0.2171,0.012,-0.67,-0.35,0.38,0.0,0.0002,0.0025,0.0001,0.679,0.415,,1.327,,,,,
0.379,,0.0297,-0.2171,0.012,-0.67,-0.34,0.37,0.0,0.0016,0.0018,-0.0023,0.679,0.412,,1.32,,,,,
0.435,,0.0306,-0.2154,0.012,-0.67,-0.4,0.34,0.0,0.006,0.0086,-0.0034,0.679,0.412,,1.32,,,,,
0.482,,0.03,-0.2144,0.012,-0.67,-0.42,0.36,0.0,0.0021,0.0121,-0.0042,0.679,0.415,,1.326,,,,,
0.53,,0.0302,-0.2152,0.013,-0.67,-0.37,0.35,0.0,0.0031,0.006,-0.0048,0.679,0.415,,1.326,,,,,
0.589,,0.0302,-0.2146,0.013,-0.68,-0.38,0.35,0.0,0.0026,0.0077,-0.0029,0.679,0.422,,1.321,,,,,
0.632,,0.0305,-0.2147,0.015,-0.68,-0.36,0.34,0.0,0.0038,0.005,-0.0015,0.681,0.422,,1.321,,,,,
0.703,,0.0302,-0.2145,0.012,-0.68,-0.35,0.35,0.0,0.0032,0.0053,0.0038,0.681,0.411,,1.326,,,,,
0.735,,0.0301,-0.2149,0.014,-0.68,-0.32,0.36,0.0,0.0023,0.0021,0.0002,0.676,0.411,,1.326,,,,,
0.786,,0.0296,-0.2153,0.01,-0.67,-0.3,0.38,0.0,-0.0002,-0.0011,0.0021,0.676,0.413,2.499,1.319,,,,,
0.83,,0.0301,-0.2149,0.012,-0.68,-0.32,0.36,0.0,0.0027,0.0008,-0.0058,0.679,0.413,2.499,1.319,,,,,
0.887,,0.0303,-0.2159,0.012,-0.67,-0.27,0.36,0.0,0.0039,-0.0051,-0.006,0.679,0.42,,1.332,,,,,
0.949,,0.0303,-0.2151,0.015,-0.67,-0.31,0.36,0.0,0.0034,-0.0004,-0.0052,0.684,0.42,,1.332,,,,,
1.007,,0.0301,-0.2151,0.011,-0.68,-0.31,0.36,0.0,0.0023,-0.0008,0.0012,0.684,0.414,,1.322,,,,,
1.03,,0.0301,-0.2159,0.011,-0.67,-0.28,0.36,0.0,0.0027,-0.0053,-0.0035,0.681,0.414,,1.322,,,,,
1.112,,0.0301,-0.215,0.012,-0.67,-0.31,0.36,0.0,0.0027,-0.0007,-0.0057,0.681,0.411,,1.328,,,,,
1.144,,0.0302,-0.2148,0.013,-0.67,-0.32,0.35,0.0,0.0031,-0.0003,-0.0038,0.679,0.411,,1.328,,,,,
1.183,,0.0302,-0.2144,0.012,-0.67,-0.34,0.36,0.0,0.0031,0.0017,-0.0008,0.679,0.413,,1.322,,,,,
1.24,,0.0303,-0.2153,0.013,-0.67,-0.3,0.35,0.0,0.0027,-0.0035,-0.0005,0.679,0.413,,1.322,,,,,
1.279,,0.0305,-0.2146,0.013,-0.68,-0.33,0.34,0.0,0.0034,0.0006,0.0011,0.679,0.41,,1.322,,,,,
1.33,,0.0307,-0.2155,0.014,-0.68,-0.29,0.33,0.0,0.0044,-0.0038,0.0018,0.679,0.41,,1.322,,,,,
1.407,,0.0309,-0.2149,0.011,-0.68,-0.32,0.33,0.0,0.0049,0.0001,0.0036,0.679,0.412,,1.325,,,,,
1.458,,0.0305,-0.2159,0.01,-0.67,-0.27,0.35,0.0,0.0023,-0.0054,-0.0016,0.68,0.412,,1.325,,,,,
1.481,,0.0307,-0.2151,0.011,-0.68,-0.31,0.34,0.0,0.0041,-0.0011,-0.007,0.68,0.412,,1.32,,,,,
1.535,,0.0306,-0.2182,0.013,-0.66,-0.2,0.35,0.0,0.0024,-0.0159,-0.0071,0.68,0.412,,1.32,,,,,
1.59,,0.0304,-0.2193,0.012,-0.65,-0.18,0.35,0.0,0.0011,-0.0195,-0.0029,0.68,0.411,,1.325,,,,,
1.631,,0.0302,-0.2197,0.012,-0.65,-0.19,0.36,0.0,0.0005,-0.0192,-0.0016,0.683,0.411,,1.325,,,,,
1.7,,0.03,-0.2182,0.011,-0.66,-0.28,0.36,0.0,-0.0006,-0.0079,-0.0005,0.683,0.414,,1.33,,,,,
1.73,,0.0304,-0.2173,0.012,-0.67,-0.35,0.33,0.0,0.0025,-0.001,-0.0021,0.678,0.414,,1.33,,,,,
1.791,,0.0306,-0.2194,0.012,-0.66,-0.26,0.32,0.0,0.0039,-0.0114,-0.0013,0.678,0.409,,1.329,,,,,
1.828,,0.0304,-0.2194,0.012,-0.66,-0.28,0.34,0.0,0.0028,-0.0091,-0.0008,0.682,0.409,,1.329,,,,,
1.879,,0.0304,-0.2182,0.013,-0.67,-0.35,0.34,0.0,0.0029,-0.0005,0.0,0.682,0.415,,1.331,,,,,
1.973,,0.03,-0.2181,0.012,-0.67,-0.36,0.35,0.0,0.0014,0.0004,0.0023,0.682,0.415,,1.331,,,,,
2.017,,0.0306,-0.2182,0.011,-0.68,-0.36,0.33,0.0,0.0042,0.0007,0.0016,0.682,0.411,2.491,1.325,,,,,
2.046,,0.0303,-0.2189,0.013,-0.67,-0.33,0.35,0.0,0.0018,-0.0034,-0.0017,0.679,0.411,2.491,1.325,,,,,
2.097,,0.0307,-0.2191,0.011,-0.68,-0.32,0.33,0.0,0.0049,-0.0044,0.0008,0.679,0.411,,1.327,,,,,
2.131,,0.0307,-0.2191,0.011,-0.68,-0.31,0.33,0.0,0.0041,-0.0046,-0.002,0.684,0.411,,1.327,,,,,
2.179,,0.0299,-0.2178,0.011,-0.69,-0.38,0.37,0.0,-0.0004,0.004,-0.0041,0.684,0.415,,1.335,,,,,
2.262,,0.0309,-0.2182,0.011,-0.69,-0.36,0.32,0.0,0.0051,0.0016,-0.0047,0.679,0.415,,1.335,,,,,
2.299,,0.0305,-0.2186,0.011,-0.69,-0.35,0.34,0.0,0.0031,-0.0003,-0.0047,0.679,0.41,2.481,1.32,,,,,
2.33,,0.0308,-0.2184,0.011,-0.69,-0.35,0.33,0.0,0.0041,0.001,-0.004,0.68,0.41,2.481,1.32,,,,,
2.395,,0.0308,-0.2186,0.013,-0.69,-0.34,0.33,0.0,0.0039,0.0,-0.0035,0.68,0.42,,1.319,,,,,
2.429,,0.0306,-0.2188,0.013,-0.69,-0.34,0.34,0.0,0.0029,-0.0006,0.0016,0.681,0.42,,1.319,,,,,
2.478,,0.0311,-0.2192,0.014,-0.69,-0.31,0.32,0.0,0.0053,-0.0036,0.0038,0.681,0.411,,1.318,,,,,
2.556,,0.0306,-0.2182,0.011,-0.7,-0.35,0.34,0.0,0.0027,0.002,0.0065,0.678,0.411,,1.318,,,,,
2.59,,0.0307,-0.2184,0.013,-0.7,-0.34,0.33,0.0,0.0027,0.0004,0.0006,0.678,0.413,,1.321,,,,,
2.647,,0.0308,-0.2189,0.01,-0.7,-0.32,0.33,0.0,0.003,-0.0019,0.0015,0.68,0.413,,1.321,,,,,
2.681,,0.0307,-0.2193,0.01,-0.7,-0.3,0.34,0.0,0.0033,-0.0047,-0.0044,0.68,0.411,,1.319,,,,,
2.728,,0.0307,-0.2178,0.011,-0.71,-0.38,0.34,0.0,0.0033,0.0041,-0.0078,0.677,0.411,,1.319,,,,,
2.779,,0.0308,-0.2182,0.012,-0.71,-0.35,0.34,0.0,0.0034,0.0012,-0.007,0.677,0.413,,1.32,,,,,
2.854,,0.0308,-0.2187,0.013,-0.71,-0.33,0.33,0.0,0.0035,-0.0014,-0.0036,0.682,0.413,,1.32,,,,,
2.883,,0.031,-0.2196,0.011,-0.71,-0.3,0.33,0.0,0.0043,-0.0053,0.0014,0.682,0.412,2.438,1.32,,,,,
2.941,,0.0308,-0.2175,0.014,-0.72,-0.39,0.34,0.0,0.0032,0.007,-0.0012,0.682,0.412,2.438,1.32,,,,,
2.983,,0.0308,-0.2198,0.013,-0.71,-0.29,0.34,0.0,0.0029,-0.0063,0.004,0.682,0.409,,1.323,,,,,
3.03,,0.031,-0.2172,0.012,-0.72,-0.41,0.34,0.0,0.0038,0.0089,0.0054,0.682,0.409,,1.323,,,,,
3.078,,0.0307,-0.2193,0.012,-0.71,-0.32,0.35,0.0,0.0018,-0.0028,0.0033,0.682,0.415,,1.325,,,,,
3.151,,0.031,-0.2191,0.011,-0.71,-0.32,0.34,0.0,0.0032,-0.0019,0.001,0.679,0.415,,1.325,,,,,
3.199,,0.031,-0.2191,0.011,-0.71,-0.32,0.34,0.0,0.0035,-0.0016,-0.0025,0.679,0.41,,1.335,,,,,
3.248,,0.0312,-0.2192,0.012,-0.71,-0.32,0.33,0.0,0.0045,-0.0014,-0.0045,0.679,0.41,,1.335,,,,,
3.32,,0.0308,-0.2185,0.01,-0.71,-0.35,0.35,0.0,0.0026,0.0015,-0.0028,0.679,0.412,,1.326,,,,,
